interp_r,interp_d,interp_mp1,interp_mp2
7680,5.269115,6.36939,8.134498
7690,5.275579,6.374741,8.138688
7700,5.282043,6.380094,8.142882
7710,5.288509,6.385449,8.147079
7720,5.294974,6.390807,8.151279
7730,5.301441,6.396168,8.155483
7740,5.307907,6.40153,8.15969
7750,5.314374,6.406896,8.1639
7760,5.320842,6.412263,8.168114
7770,5.32731,6.417634,8.17233
7780,5.333778,6.423007,8.17655
7790,5.340247,6.428382,8.180773
7800,5.346716,6.43376,8.184999
7810,5.353186,6.439139,8.189229
7820,5.359656,6.444522,8.193462
7830,5.366127,6.449906,8.197699
7840,5.372598,6.455294,8.201938
7850,5.379069,6.460683,8.206181
7860,5.385541,6.466075,8.210426
7870,5.392014,6.471469,8.214676
7880,5.398487,6.476866,8.218928
7890,5.40496,6.482265,8.223184
7900,5.411434,6.487666,8.227442
7910,5.417908,6.493069,8.231704
7920,5.424383,6.498475,8.235969
7930,5.430858,6.503883,8.240236
7940,5.437334,6.509294,8.244508
7950,5.44381,6.514707,8.248782
7960,5.450286,6.520122,8.25306
7970,5.456763,6.52554,8.25734
7980,5.46324,6.53096,8.261624
7990,5.469718,6.536382,8.265912
8000,5.476196,6.541806,8.270202
8010,5.482675,6.547233,8.274495
8020,5.489153,6.552661,8.278791
8030,5.495633,6.558093,8.283092
8040,5.502113,6.563526,8.287394
8050,5.508593,6.568962,8.291699
8060,5.515074,6.5744,8.296008
8070,5.521555,6.57984,8.300321
8080,5.528037,6.585283,8.304636
8090,5.534518,6.590727,8.308954
8100,5.541,6.596174,8.313275
8110,5.547483,6.601624,8.3176
8120,5.553967,6.607075,8.321927
8130,5.56045,6.612529,8.326258
8140,5.566934,6.617984,8.330592
8150,5.573419,6.623442,8.334929
8160,5.579903,6.628902,8.339269
8170,5.586389,6.634365,8.343611
8180,5.592874,6.63983,8.347957
8190,5.59936,6.645297,8.352306
8200,5.605846,6.650765,8.356658
8210,5.612333,6.656237,8.361013
8220,5.61882,6.66171,8.365371
8230,5.625308,6.667185,8.369732
8240,5.631796,6.672663,8.374097
8250,5.638284,6.678143,8.378464
8260,5.644773,6.683625,8.382834
8270,5.651262,6.689109,8.387208
8280,5.657752,6.694595,8.391584
8290,5.664241,6.700083,8.395964
8300,5.670732,6.705574,8.400346
8310,5.677222,6.711066,8.404731
8320,5.683713,6.71656,8.409119
8330,5.690205,6.722057,8.41351
8340,5.696696,6.727556,8.417904
8350,5.703188,6.733057,8.422301
8360,5.709681,6.73856,8.426702
8370,5.716174,6.744065,8.431105
8380,5.722667,6.749572,8.435511
8390,5.729161,6.755082,8.43992
8400,5.735655,6.760593,8.444332
8410,5.742149,6.766107,8.448747
8420,5.748644,6.771622,8.453165
8430,5.755139,6.77714,8.457585
8440,5.761635,6.782659,8.462009
8450,5.768131,6.78818,8.466435
8460,5.774627,6.793704,8.470865
8470,5.781124,6.79923,8.475298
8480,5.787621,6.804758,8.479733
8490,5.794117,6.810287,8.484171
8500,5.800615,6.815819,8.488612
8510,5.807113,6.821353,8.493056
8520,5.813612,6.826889,8.497504
8530,5.82011,6.832427,8.501954
8540,5.82661,6.837967,8.506407
8550,5.833109,6.843509,8.510862
8560,5.839609,6.849052,8.515321
8570,5.846109,6.854599,8.519782
8580,5.852609,6.860147,8.524246
8590,5.85911,6.865696,8.528713
8600,5.865611,6.871248,8.533183
8610,5.872113,6.876802,8.537656
8620,5.878614,6.882358,8.542132
8630,5.885117,6.887915,8.546611
8640,5.891619,6.893474,8.551092
8650,5.898122,6.899035,8.555576
8660,5.904625,6.904599,8.560064
8670,5.911129,6.910165,8.564554
8680,5.917633,6.915732,8.569047
8690,5.924137,6.921302,8.573543
8700,5.930642,6.926873,8.578041
8710,5.937147,6.932446,8.582542
8720,5.943652,6.938021,8.587046
8730,5.950157,6.943598,8.591553
8740,5.956663,6.949177,8.596062
8750,5.963169,6.954758,8.600574
8760,5.969676,6.960341,8.60509
8770,5.976182,6.965925,8.609608
8780,5.98269,6.971512,8.614128
8790,5.989197,6.9771,8.618652
8800,5.995705,6.98269,8.623178
8810,6.002213,6.988282,8.627707
8820,6.008722,6.993876,8.632239
8830,6.015231,6.999472,8.636774
8840,6.021739,7.00507,8.641311
8850,6.028249,7.01067,8.645851
8860,6.034759,7.016271,8.650394
8870,6.041269,7.021874,8.65494
8880,6.047779,7.027479,8.659489
8890,6.05429,7.033086,8.66404
8900,6.060801,7.038695,8.668593
8910,6.067312,7.044306,8.67315
8920,6.073824,7.049918,8.677709
8930,6.080336,7.055532,8.682271
8940,6.086848,7.061149,8.686835
8950,6.09336,7.066766,8.691402
8960,6.099873,7.072386,8.695972
8970,6.106387,7.078008,8.700545
8980,6.1129,7.083631,8.705121
8990,6.119414,7.089256,8.7097
9000,6.125928,7.094883,8.71428
9010,6.132442,7.100512,8.718863
9020,6.138957,7.106143,8.72345
9030,6.145472,7.111775,8.728039
9040,6.151987,7.117409,8.732631
9050,6.158503,7.123044,8.737225
9060,6.165019,7.128682,8.741821
9070,6.171535,7.134322,8.746421
9080,6.178051,7.139963,8.751023
9090,6.184567,7.145606,8.755628
9100,6.191084,7.15125,8.760235
9110,6.197602,7.156897,8.764846
9120,6.20412,7.162544,8.769459
9130,6.210638,7.168194,8.774074
9140,6.217155,7.173846,8.778692
9150,6.223674,7.1795,8.783313
9160,6.230193,7.185155,8.787936
9170,6.236712,7.190812,8.792562
9180,6.243231,7.19647,8.797191
9190,6.249751,7.20213,8.801822
9200,6.25627,7.207792,8.806455
9210,6.262791,7.213455,8.811091
9220,6.269311,7.219121,8.81573
9230,6.275832,7.224787,8.820371
9240,6.282353,7.230456,8.825015
9250,6.288874,7.236126,8.829661
9260,6.295396,7.241799,8.834311
9270,6.301918,7.247473,8.838963
9280,6.30844,7.253148,8.843617
9290,6.314962,7.258825,8.848274
9300,6.321485,7.264503,8.852934
9310,6.328008,7.270184,8.857596
9320,6.334531,7.275867,8.862261
9330,6.341054,7.28155,8.866927
9340,6.347578,7.287236,8.871597
9350,6.354102,7.292922,8.876269
9360,6.360626,7.298611,8.880944
9370,6.367151,7.304301,8.885621
9380,6.373676,7.309993,8.890302
9390,6.380201,7.315687,8.894983
9400,6.386726,7.321382,8.899669
9410,6.393251,7.327079,8.904356
9420,6.399777,7.332778,8.909046
9430,6.406303,7.338478,8.913738
9440,6.41283,7.34418,8.918433
9450,6.419357,7.349883,8.923131
9460,6.425884,7.355587,8.927831
9470,6.432411,7.361294,8.932533
9480,6.438938,7.367002,8.937238
9490,6.445466,7.372712,8.941945
9500,6.451994,7.378424,8.946655
9510,6.458522,7.384137,8.951367
9520,6.46505,7.389851,8.956082
9530,6.471579,7.395567,8.960799
9540,6.478108,7.401285,8.965519
9550,6.484637,7.407004,8.970242
9560,6.491167,7.412725,8.974966
9570,6.497696,7.418448,8.979693
9580,6.504226,7.424171,8.984423
9590,6.510756,7.429897,8.989155
9600,6.517287,7.435624,8.99389
9610,6.523818,7.441352,8.998627
9620,6.530349,7.447083,9.003366
9630,6.53688,7.452815,9.008108
9640,6.543411,7.458548,9.012853
9650,6.549943,7.464283,9.017599
9660,6.556475,7.470019,9.022348
