interp_r,interp_d,interp_mp1,interp_mp2
9290,6.328745,7.365223,9.089256
9300,6.335254,7.37082,9.093792
9310,6.341763,7.376419,9.09833
9320,6.348273,7.382019,9.102872
9330,6.354783,7.38762,9.107416
9340,6.361293,7.393224,9.111962
9350,6.367804,7.39883,9.116511
9360,6.374315,7.404438,9.121063
9370,6.380826,7.410047,9.125617
9380,6.387338,7.415657,9.130174
9390,6.393849,7.421269,9.134733
9400,6.400361,7.426884,9.139295
9410,6.406874,7.4325,9.143859
9420,6.413386,7.438118,9.148426
9430,6.419899,7.443737,9.152996
9440,6.426413,7.449358,9.157568
9450,6.432926,7.454981,9.162143
9460,6.43944,7.460606,9.16672
9470,6.445954,7.466232,9.1713
9480,6.452468,7.47186,9.175883
9490,6.458982,7.47749,9.180469
9500,6.465497,7.483121,9.185056
9510,6.472013,7.488754,9.189646
9520,6.478528,7.494389,9.194239
9530,6.485044,7.500025,9.198833
9540,6.49156,7.505663,9.20343
9550,6.498076,7.511303,9.208031
9560,6.504593,7.516944,9.212633
9570,6.51111,7.522587,9.217238
9580,6.517627,7.528232,9.221847
9590,6.524145,7.533879,9.226457
9600,6.530662,7.539527,9.23107
9610,6.53718,7.545177,9.235684
9620,6.543698,7.550828,9.240302
9630,6.550217,7.556481,9.244923
9640,6.556736,7.562136,9.249545
9650,6.563255,7.567792,9.25417
9660,6.569774,7.57345,9.258798
9670,6.576294,7.579109,9.263429
9680,6.582814,7.58477,9.268061
9690,6.589334,7.590433,9.272696
9700,6.595854,7.596097,9.277333
9710,6.602375,7.601764,9.281974
9720,6.608896,7.607431,9.286616
9730,6.615417,7.613101,9.291261
9740,6.621939,7.618772,9.295909
9750,6.62846,7.624444,9.300558
9760,6.634982,7.630118,9.305211
9770,6.641505,7.635794,9.309865
9780,6.648027,7.641471,9.314523
9790,6.65455,7.64715,9.319182
9800,6.661073,7.65283,9.323844
9810,6.667596,7.658512,9.328508
9820,6.67412,7.664196,9.333176
9830,6.680644,7.669881,9.337845
9840,6.687168,7.675568,9.342516
9850,6.693692,7.681256,9.34719
9860,6.700217,7.686945,9.351867
9870,6.706741,7.692637,9.356545
9880,6.713266,7.69833,9.361226
9890,6.719792,7.704025,9.365911
9900,6.726317,7.709721,9.370596
9910,6.732843,7.715418,9.375285
9920,6.739369,7.721117,9.379976
9930,6.745896,7.726818,9.384669
9940,6.752422,7.73252,9.389365
9950,6.758949,7.738224,9.394063
9960,6.765476,7.743929,9.398764
9970,6.772004,7.749636,9.403466
9980,6.778531,7.755344,9.408172
9990,6.785059,7.761054,9.412879
10000,6.791587,7.766765,9.417589
10010,6.798116,7.772478,9.422301
10020,6.804644,7.778193,9.427016
10030,6.811173,7.783908,9.431733
10040,6.817702,7.789626,9.436452
10050,6.824231,7.795344,9.441174
10060,6.83076,7.801065,9.445897
10070,6.83729,7.806787,9.450624
10080,6.843821,7.81251,9.455352
10090,6.85035,7.818235,9.460083
10100,6.856881,7.823961,9.464816
10110,6.863412,7.829689,9.469552
10120,6.869943,7.835418,9.474289
10130,6.876474,7.841148,9.47903
10140,6.883005,7.846881,9.483772
10150,6.889537,7.852615,9.488517
10160,6.896069,7.85835,9.493264
10170,6.902601,7.864087,9.498013
10180,6.909133,7.869824,9.502766
10190,6.915666,7.875564,9.50752
10200,6.922199,7.881305,9.512276
10210,6.928731,7.887047,9.517035
10220,6.935265,7.892791,9.521795
10230,6.941798,7.898536,9.526558
10240,6.948332,7.904283,9.531323
10250,6.954866,7.91003,9.536091
10260,6.9614,7.91578,9.540861
10270,6.967935,7.921531,9.545633
10280,6.974469,7.927284,9.550407
10290,6.981004,7.933038,9.555184
10300,6.987539,7.938793,9.559963
10310,6.994074,7.94455,9.564745
10320,7.00061,7.950307,9.569528
10330,7.007145,7.956067,9.574314
10340,7.013681,7.961828,9.579102
10350,7.020217,7.96759,9.583892
10360,7.026754,7.973354,9.588684
10370,7.03329,7.979119,9.593479
10380,7.039827,7.984885,9.598275
10390,7.046364,7.990653,9.603074
10400,7.052902,7.996422,9.607876
10410,7.059439,8.002192,9.612679
10420,7.065977,8.007965,9.617485
10430,7.072515,8.013739,9.622293
10440,7.079053,8.019513,9.627104
10450,7.085591,8.02529,9.631916
10460,7.09213,8.031067,9.63673
10470,7.098669,8.036845,9.641547
10480,7.105207,8.042625,9.646366
10490,7.111747,8.048407,9.651187
10500,7.118286,8.05419,9.656011
10510,7.124825,8.059975,9.660836
10520,7.131365,8.065761,9.665664
10530,7.137905,8.071548,9.670493
10540,7.144445,8.077335,9.675325
10550,7.150986,8.083125,9.68016
10560,7.157526,8.088916,9.684996
10570,7.164067,8.094708,9.689835
10580,7.170609,8.100502,9.694674
10590,7.17715,8.106297,9.699518
10600,7.183691,8.112094,9.704363
10610,7.190233,8.117891,9.70921
10620,7.196774,8.12369,9.71406
10630,7.203317,8.12949,9.718911
10640,7.209859,8.135292,9.723765
10650,7.216402,8.141095,9.728621
10660,7.222944,8.146899,9.733479
10670,7.229487,8.152705,9.738338
10680,7.23603,8.158512,9.743201
10690,7.242573,8.16432,9.748065
10700,7.249116,8.17013,9.752932
10710,7.255661,8.175941,9.757799
10720,7.262204,8.181752,9.762671
10730,7.268748,8.187566,9.767543
10740,7.275292,8.19338,9.772418
10750,7.281837,8.199196,9.777295
10760,7.288382,8.205013,9.782174
10770,7.294926,8.210832,9.787055
10780,7.301471,8.216651,9.791939
10790,7.308016,8.222472,9.796824
10800,7.314562,8.228294,9.801712
10810,7.321107,8.234118,9.806602
10820,7.327653,8.239944,9.811493
10830,7.334199,8.24577,9.816386
10840,7.340745,8.251596,9.821282
10850,7.347292,8.257425,9.82618
10860,7.353838,8.263255,9.83108
10870,7.360385,8.269086,9.835982
10880,7.366932,8.274919,9.840886
10890,7.373479,8.280752,9.845793
10900,7.380026,8.286588,9.850701
10910,7.386574,8.292424,9.855611
10920,7.393122,8.298261,9.860523
10930,7.39967,8.304099,9.865438
10940,7.406218,8.309939,9.870354
10950,7.412766,8.31578,9.875272
10960,7.419314,8.321623,9.880192
10970,7.425863,8.327466,9.885115
10980,7.432412,8.333311,9.890039
10990,7.438961,8.339158,9.894966
11000,7.445509,8.345005,9.899895
11010,7.452059,8.350853,9.904825
11020,7.458608,8.356703,9.909758
11030,7.465158,8.362553,9.914693
11040,7.471708,8.368404,9.919629
11050,7.478258,8.374258,9.924568
11060,7.484808,8.380114,9.929509
11070,7.491359,8.385969,9.934452
11080,7.497909,8.391827,9.939397
11090,7.50446,8.397684,9.944344
11100,7.511011,8.403543,9.949292
11110,7.517562,8.409403,9.954243
11120,7.524113,8.415265,9.959196
11130,7.530665,8.421127,9.96415
11140,7.537216,8.426991,9.969107
11150,7.543768,8.432857,9.974066
11160,7.55032,8.438723,9.979027
11170,7.556872,8.444591,9.983989
11180,7.563425,8.450459,9.988954
11190,7.569977,8.456329,9.99392
11200,7.57653,8.4622,9.998889
