interp_r,interp_d,interp_mp1,interp_mp2
18340,12.5125,15.40686,19.96869
18350,12.51888,15.41205,19.97269
18360,12.52525,15.41724,19.97669
18370,12.53163,15.42243,19.9807
18380,12.53801,15.42762,19.98471
18390,12.54438,15.43282,19.98872
18400,12.55076,15.43801,19.99273
18410,12.55714,15.4432,19.99674
18420,12.56352,15.4484,20.00076
18430,12.56989,15.4536,20.00477
18440,12.57627,15.45879,20.00879
18450,12.58265,15.46399,20.0128
18460,12.58903,15.46919,20.01682
18470,12.59541,15.47439,20.02084
18480,12.60179,15.4796,20.02486
18490,12.60817,15.4848,20.02889
18500,12.61455,15.49001,20.03291
18510,12.62093,15.49521,20.03694
18520,12.62731,15.50042,20.04096
18530,12.63369,15.50562,20.04499
18540,12.64007,15.51083,20.04902
18550,12.64645,15.51604,20.05305
18560,12.65283,15.52125,20.05709
18570,12.65921,15.52647,20.06112
