interp_r,interp_d,interp_mp1,interp_mp2
6510,4.555728,6.032758,8.226137
6520,4.562067,6.037547,8.22965
6530,4.568407,6.04234,8.233167
6540,4.574747,6.047137,8.236688
6550,4.581089,6.051937,8.240212
6560,4.587431,6.05674,8.243741
6570,4.593774,6.061546,8.247273
6580,4.600118,6.066356,8.25081
6590,4.606463,6.07117,8.25435
6600,4.612809,6.075987,8.257894
6610,4.619155,6.080808,8.261441
6620,4.625503,6.085633,8.264994
6630,4.631852,6.090461,8.268549
6640,4.638201,6.095292,8.272108
6650,4.644551,6.100126,8.275671
6660,4.650902,6.104964,8.279238
6670,4.657254,6.109806,8.282809
6680,4.663607,6.114651,8.286384
6690,4.66996,6.119499,8.289962
6700,4.676315,6.124351,8.293544
6710,4.68267,6.129206,8.29713
6720,4.689026,6.134065,8.300719
6730,4.695383,6.138927,8.304313
6740,4.701741,6.143792,8.30791
6750,4.7081,6.14866,8.311511
6760,4.714459,6.153532,8.315116
6770,4.720819,6.158408,8.318725
6780,4.72718,6.163286,8.322337
6790,4.733542,6.168168,8.325953
6800,4.739905,6.173054,8.329574
6810,4.746269,6.177942,8.333198
6820,4.752633,6.182835,8.336825
6830,4.758998,6.18773,8.340456
6840,4.765364,6.192628,8.344091
6850,4.771731,6.19753,8.34773
6860,4.778099,6.202435,8.351372
6870,4.784467,6.207343,8.355018
6880,4.790836,6.212255,8.358667
6890,4.797206,6.21717,8.362321
6900,4.803576,6.222088,8.365978
6910,4.809948,6.22701,8.369639
6920,4.81632,6.231935,8.373304
6930,4.822693,6.236863,8.376973
6940,4.829067,6.241794,8.380646
6950,4.835442,6.246728,8.384321
6960,4.841817,6.251665,8.388
6970,4.848193,6.256606,8.391684
6980,4.85457,6.26155,8.39537
6990,4.860947,6.266497,8.39906
7000,4.867326,6.271448,8.402754
7010,4.873705,6.276401,8.406451
7020,4.880085,6.281357,8.410152
7030,4.886466,6.286317,8.413857
7040,4.892847,6.29128,8.417566
7050,4.899229,6.296246,8.421279
7060,4.905612,6.301215,8.424994
7070,4.911995,6.306187,8.428715
7080,4.918379,6.311162,8.432438
7090,4.924764,6.31614,8.436164
7100,4.93115,6.321122,8.439895
7110,4.937536,6.326107,8.443628
7120,4.943923,6.331094,8.447367
7130,4.950311,6.336085,8.451108
7140,4.9567,6.341079,8.454853
7150,4.963089,6.346076,8.458601
7160,4.969479,6.351076,8.462353
7170,4.97587,6.356079,8.466108
7180,4.982261,6.361085,8.469868
7190,4.988653,6.366094,8.47363
7200,4.995046,6.371106,8.477396
7210,5.001439,6.376121,8.481166
7220,5.007833,6.381139,8.48494
7230,5.014228,6.38616,8.488716
7240,5.020624,6.391184,8.492496
7250,5.02702,6.396212,8.496281
7260,5.033417,6.401242,8.500069
7270,5.039814,6.406275,8.50386
7280,5.046212,6.411311,8.507654
7290,5.052611,6.41635,8.511453
7300,5.059011,6.421392,8.515254
7310,5.065411,6.426437,8.519059
7320,5.071812,6.431485,8.522868
7330,5.078213,6.436535,8.52668
7340,5.084616,6.441589,8.530496
7350,5.091019,6.446646,8.534314
7360,5.097422,6.451705,8.538136
7370,5.103826,6.456768,8.541963
7380,5.110231,6.461833,8.545793
7390,5.116636,6.466901,8.549625
7400,5.123043,6.471972,8.553462
7410,5.129449,6.477046,8.557302
7420,5.135857,6.482123,8.561146
7430,5.142264,6.487203,8.564993
7440,5.148673,6.492286,8.568843
7450,5.155082,6.497371,8.572697
7460,5.161492,6.502459,8.576553
7470,5.167902,6.50755,8.580414
7480,5.174314,6.512644,8.584278
7490,5.180726,6.517742,8.588145
7500,5.187138,6.522841,8.592016
7510,5.193551,6.527944,8.595891
7520,5.199965,6.533049,8.599769
7530,5.206379,6.538157,8.60365
7540,5.212794,6.543267,8.607534
7550,5.219209,6.548381,8.611423
7560,5.225625,6.553497,8.615314
7570,5.232042,6.558617,8.619209
7580,5.238459,6.563738,8.623107
7590,5.244877,6.568863,8.627008
7600,5.251295,6.57399,8.630914
7610,5.257714,6.579121,8.634822
7620,5.264134,6.584254,8.638733
7630,5.270554,6.589389,8.642648
7640,5.276975,6.594528,8.646566
7650,5.283396,6.599669,8.650488
7660,5.289818,6.604813,8.654413
7670,5.296241,6.609959,8.658341
7680,5.302664,6.615108,8.662273
7690,5.309088,6.62026,8.666208
7700,5.315512,6.625415,8.670147
7710,5.321937,6.630572,8.674088
7720,5.328362,6.635732,8.678034
7730,5.334788,6.640895,8.681982
7740,5.341215,6.64606,8.685934
7750,5.347642,6.651228,8.689889
7760,5.35407,6.656398,8.693848
7770,5.360498,6.661572,8.697809
7780,5.366927,6.666748,8.701774
7790,5.373356,6.671926,8.705743
7800,5.379786,6.677108,8.709714
7810,5.386216,6.682292,8.713689
7820,5.392647,6.687478,8.717667
7830,5.399079,6.692667,8.721648
7840,5.405511,6.697858,8.725633
7850,5.411944,6.703053,8.72962
7860,5.418377,6.708249,8.733611
7870,5.424811,6.713449,8.737606
7880,5.431245,6.71865,8.741604
7890,5.43768,6.723855,8.745605
7900,5.444115,6.729062,8.749608
7910,5.450551,6.734272,8.753615
7920,5.456987,6.739484,8.757626
7930,5.463424,6.744699,8.76164
7940,5.469862,6.749916,8.765656
7950,5.4763,6.755136,8.769676
7960,5.482738,6.760358,8.7737
7970,5.489177,6.765583,8.777727
7980,5.495617,6.770811,8.781757
7990,5.502057,6.776041,8.78579
8000,5.508498,6.781273,8.789826
8010,5.514939,6.786508,8.793866
8020,5.52138,6.791745,8.797909
8030,5.527822,6.796985,8.801954
8040,5.534265,6.802227,8.806003
8050,5.540709,6.807472,8.810055
8060,5.547152,6.81272,8.814111
8070,5.553596,6.81797,8.81817
8080,5.560041,6.823222,8.822231
